objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,crash_category,national_park
195890117,2021-02-08,0101000020E6100000172184578B4253C02150251416704340,38.875667,-77.039752,14TH STREET SW,Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195895526,2021-02-28,0101000020E61000001E534301DA4253C08B0AC724AE744340,38.911529,-77.04439,1609 CONNECTICUT AVENUE NW,Ward 2,"Dupont Circle, Connecticut Avenue/K Street",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195892773,2021-02-20,0101000020E61000003E6535B93D4353C05C24E22488744340,38.910417,-77.050604,ROCK CREEK PARK,Ward 2,"Dupont Circle, Connecticut Avenue/K Street",NEAR NORTHWEST,Cars Only,0,,MPD and DCFEMS,0
195891204,2021-02-17,0101000020E61000000447661DFE4353C0944F885788734340,38.902591,-77.06227,3151 K STREET NW,Ward 2,"Georgetown, Burleith/Hillandale",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195895490,2021-02-28,0101000020E6100000E1619879284753C0C66752B213774340,38.930236,-77.111741,CANAL ROAD NW & CHAIN BRIDGE NW,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,MPD and DCFEMS,0
195888706,2021-02-10,0101000020E61000004EF378468E4553C0808127740F744340,38.907762,-77.087033,4509 CLARK PLACE NW,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,MPD and DCFEMS,0
195891095,2021-02-15,0101000020E6100000D73D37F2374553C0685EAEF3DE734340,38.905234,-77.081537,FOXHALL ROAD N.W.,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195892755,2021-02-20,0101000020E610000026BB2AFF9A4553C09F06B4A0CC7A4340,38.959362,-77.087583,JENIFER STREET NW & WESTERN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195892765,2021-02-21,0101000020E610000060D039C2A14153C00F6E6D8C8F784340,38.941757,-77.023337,800 UPSHUR STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195890058,2021-02-14,0101000020E6100000EB1BAD2C7E3E53C0737C4AE2F3784340,38.944935,-76.976449,4518 EASTERN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195890126,2021-02-11,0101000020E61000004B4EA022143F53C05FB2CD5E58764340,38.925283,-76.98536,1400 RHODE ISLAND AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892770,2021-02-19,0101000020E61000008EFA4B6BA23E53C019AD4742C1764340,38.928179,-76.979,1800 RHODE ISLAND AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195892793,2021-02-20,0101000020E6100000DF0DC5E5943E53C0E66B921A68754340,38.917233,-76.977786,MONTANA AVENUE NE & NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894406,2021-02-16,0101000020E6100000B23DD6071C3D53C020CDE52887754340,38.91817,-76.95482,SOUTH DAKOTA AVENUE NE & NEW YORK AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195659039,2021-02-25,0101000020E6100000BC8ABCABAD3D53C081332099D7724340,38.898491,-76.970248,2600 BENNING ROAD NE,Ward 5,"Arboretum, Anacostia River",CAPITOL HILL,Cars Only,0,,MPD Only,0
195888536,2021-02-05,0101000020E6100000F7357D8BC13F53C0F908560C85704340,38.871965,-76.989817,INTERSTATE 695 INTERSTATE BN,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,1,,MPD and DCFEMS,0
195894430,2021-02-11,0101000020E610000069C71CEBAE3F53C012E40C9F8C704340,38.879284,-76.99434,800 I STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195888676,2021-02-10,0101000020E61000005796EB41673F53C01AB72C3731704340,38.875777,-76.989451,1201 M STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195886878,2021-02-02,0101000020E6100000B9616D054E4053C0BCF5E01955744340,38.90845,-77.005886,NEW YORK AVENUE NE & 1ST STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195894531,2021-02-25,0101000020E610000061820C5D5C4053C0E0CA3EBDB3724340,38.896818,-77.004913,1 COLUMBUS CIRCLE NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195890006,2021-02-13,0101000020E61000004C073151E34053C0321C078F1E734340,38.898967,-77.014076,200 MASSACHUSETTS AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195892771,2021-02-20,0101000020E61000004C9E612FC74153C039544EEFF2704340,38.880888,-77.030266,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195886864,2021-02-02,0101000020E6100000034CBC3EA64053C0A260841C4A714340,38.885067,-77.010145,10 D STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195890025,2021-02-12,0101000020E61000004D84DC05C84053C0E09DE1592A714340,38.883839,-77.012287,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195891096,2021-02-15,0101000020E610000088F8A616CD4053C0EE30E0210F714340,38.883839,-77.012287,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195892726,2021-02-20,0101000020E61000005019B74CC74053C087988E6033714340,38.878979,-77.034875,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195885505,2021-02-02,0101000020E61000001342B7D2D54053C02254487FF1704340,38.872022,-76.989642,INTERSTATE 695 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195891350,2021-02-17,0101000020E61000002D5343B3DA4053C00F5F2987F1704340,38.882536,-77.017728,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195895477,2021-02-28,0101000020E610000094C8B1E5D64053C06E1D632EF2704340,38.882363,-77.013114,I-695 E/B AT SOUTH CAPITOL STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195885315,2021-02-01,0101000020E6100000D9243E82D34053C02540788539734340,38.901812,-77.01346,901 NEW JERSEY AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195888562,2021-02-07,0101000020E6100000BE4FE246D34053C0F9D59C3C38734340,38.900146,-77.012893,2ND STREET NW & NEW JERSEY AVE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195885304,2021-02-03,0101000020E6100000B02703CB563E53C01B05ED2000704340,38.874461,-76.971676,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195888549,2021-02-07,0101000020E6100000BAFF4726713E53C02917C5F2F86F4340,38.874777,-76.975654,INTERSTATE 295 NORTHBOUND @ PENNSYLVANIA AVE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD Only,0
195892737,2021-02-19,0101000020E6100000BD4B9BBF563E53C063B1611800704340,38.87399,-76.973406,2305 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891346,2021-02-15,0101000020E6100000E320CB52323E53C09DA741D0DF6F4340,38.874191,-76.972886,2323 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Car/Bicycle,0,,MPD and DCFEMS,0
195891368,2021-02-16,0101000020E61000005B4BEDED243E53C0ADA2BB55EB6F4340,38.874472,-76.971169,1301 L'ENFANT SQUARE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195892764,2021-02-21,0101000020E61000004B8B68292D3E53C0F3531F0FDB6F4340,38.874097,-76.971229,2324 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892798,2021-02-21,0101000020E6100000805ED67D0B3E53C096BD169326704340,38.874533,-76.972948,PENNSYLVANIA AVENUE SE & FAIRLAWN AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD Only,0
195892868,2021-02-23,0101000020E6100000B541422B603E53C00D2280DC07704340,38.875339,-76.974545,I295 AND P,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195887017,2021-02-05,0101000020E610000009866F3A1C3B53C0D3D62265B6734340,38.903563,-76.923047,950 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891171,2021-02-16,0101000020E6100000FE25D267463B53C0A3864E85F8734340,38.906363,-76.926617,1200 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195891217,2021-02-17,0101000020E6100000346C568C9A3B53C062882B4A7C744340,38.909993,-76.93125,1460 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195885494,2021-02-03,0101000020E61000000DB42D54E93C53C03F7E15A9B8724340,38.897327,-76.952185,3400 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894552,2021-02-26,0101000020E6100000FCCE1EAECD3C53C012548DFBE9724340,38.897758,-76.950051,3900 FOOTE ST NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195891167,2021-02-16,0101000020E6100000EDF5F347CE3B53C0DB88FB90B4744340,38.90886,-76.93742,1400 KENILWORTH AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD and DCFEMS,0
195893016,2021-02-23,0101000020E610000050B500168F3D53C0E7BA1F15E5714340,38.889955,-76.96094,3200 EAST CAPITOL STREET NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195890118,2021-02-09,0101000020E61000001AB05EA43B3D53C0379BB07B09724340,38.890913,-76.95678,INTERSTATE-295 NB NEAR PENNSYLVANIA AVENUE SE EXIT,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD Only,0
195893055,2021-02-22,0101000020E61000003962AF1E0E3D53C0C0089C1768724340,38.897327,-76.952185,3400 BENNING ROAD NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD Only,0
195887025,2021-02-05,0101000020E6100000E386F2F7D63D53C089A38ED1E4714340,38.889796,-76.964695,EAST CAPITOL STREET SE,Ward 7,"Arboretum, Anacostia River",CAPITOL HILL,Cars Only,0,,MPD and DCFEMS,0
195894437,2021-02-27,0101000020E6100000D85012A0B34253C038FF0760E9744340,38.913469,-77.042261,1813 RIGGS PLACE NW,Ward 2,"Dupont Circle, Connecticut Avenue/K Street",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195888700,2021-02-10,0101000020E6100000197806ABF44153C0124FE98060754340,38.917565,-77.030517,1301 U STREET NW,Ward 1,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,Cars Only,0,,MPD and DCFEMS,0
195894720,2021-02-27,0101000020E6100000FABEFA57F24153C055EAFE1A49754340,38.916286,-77.030414,1320 WALLACH PLACE NORTHWEST,Ward 1,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,Cars Only,0,,MPD Only,0
195892710,2021-02-19,0101000020E61000002F829D3F6A3E53C079A28672846F4340,38.871364,-76.974953,MINNESOTA AVENUE SE & NAYLOR ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195894698,2021-02-25,0101000020E6100000306DCBD9104053C0B204341C076B4340,38.835865,-77.000765,401 MISSISSIPPI AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195894457,2021-02-26,0101000020E6100000080B8636BB4153C0982EF524B4734340,38.904434,-77.027046,1101 11TH STREET NW,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195893027,2021-02-22,0101000020E6100000A3F5D451DD3F53C00A7BACBD30704340,38.876136,-76.997794,601 M STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195892804,2021-02-21,0101000020E61000000F2C8CB4E54053C063EB86C1EB734340,38.905647,-77.01415,211 NEW YORK AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NEAR NORTHWEST,Cars Only,0,,MPD and DCFEMS,0
195895384,2021-02-28,0101000020E610000071706238F24053C00425036BE3734340,38.905362,-77.014776,NEW JERSEY AVENUE NW & NEW YORK AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195894707,2021-02-25,0101000020E610000030F67EC7564253C00498E66134724340,38.892537,-77.036545,210 16TH STREET NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195892858,2021-02-23,0101000020E61000007F8138DB684253C0EC8F577762704340,38.877997,-77.037647,I 395 NORTHBOUND EXPRESS LANE,Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD and DCFEMS,0
195894470,2021-02-25,0101000020E610000094DE3368744253C0A95FC7CF45704340,38.87834,-77.037171,14TH STREET SW,Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195892880,2021-02-24,0101000020E610000040D6E5C2814353C04FF88DA663724340,38.899147,-77.053829,25TH STREET NW & VIRGINIA AVENUE NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195904741,2021-02-12,0101000020E6100000AACFC28E994353C0037C8BEF42734340,38.900187,-77.056013,2700 VIRGINIA AVENUE NW,Ward 2,"West End, Foggy Bottom, GWU",NEAR NORTHWEST,Cars Only,0,,MPD and DCFEMS,0
195895476,2021-02-28,0101000020E6100000560F5816384353C0C49AE17277734340,38.903399,-77.050112,1 WASHINGTON CIRCLE NW,Ward 2,"West End, Foggy Bottom, GWU",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195889989,2021-02-13,0101000020E6100000C86C05DEC34253C04C7C7AF361744340,38.909638,-77.043438,CONNECTICUT AVENUE NW,Ward 2,"Dupont Circle, Connecticut Avenue/K Street",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195888659,2021-02-09,0101000020E61000000A86D1713E4553C058AEEA1297794340,38.949915,-77.081934,4127 RIVER ROAD NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195890017,2021-02-14,0101000020E6100000C31E0129544253C097FCC20C817B4340,38.965423,-77.035377,6101 16TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195894726,2021-02-25,0101000020E61000001CB2B015A24153C0F0C9DAB28F784340,38.941877,-77.025312,4201 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195886863,2021-02-02,0101000020E6100000BF67BE56154153C0C66B4F2A1F794340,38.946158,-77.016463,4527 NEW HAMPSHIRE AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195886830,2021-02-02,0101000020E6100000622B876A5B4153C04B8CE24360794340,38.947955,-77.020706,4703 KANSAS AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195892724,2021-02-19,0101000020E6100000D1B8411D673F53C06DB70B756E7A4340,38.95626,-76.990977,5306 EASTERN AVENUE NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195894564,2021-02-25,0101000020E610000056C4B6B8923E53C0DA67BFE322794340,38.947529,-76.980135,4764 EASTERN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195892717,2021-02-20,0101000020E610000079A0C0FDF73E53C0B9A39AC280764340,38.925809,-76.983613,1500 FRANKLIN STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195888519,2021-02-06,0101000020E61000009E408D8A983F53C0228D8E201D754340,38.913836,-76.993104,1800 9TH ST. NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894725,2021-02-26,0101000020E6100000681783EC163F53C09630366956764340,38.909003,-77.030758,1300 RHODE ISLAND AVENUE NW,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892923,2021-02-23,0101000020E6100000B90C14E83C3F53C03619BE0B3F764340,38.92414,-76.988318,1240 RHODE ISLAND AVENUE NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892729,2021-02-20,0101000020E610000087755F00A93D53C0D85F6B14B5774340,38.935202,-76.963446,RHODE ISLAND AVENUE NE & EASTERN AVENUE NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195892866,2021-02-23,0101000020E6100000E5396805373D53C0D1F9AC4C02774340,38.92975,-76.956481,FORT LINCOLN DRIVE & EASTERN AVENUE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894696,2021-02-25,0101000020E610000061ACFD9D4A3C53C0392ECC4092754340,38.916987,-76.955572,3600 NEW YORK AVENUE NE,Ward 5,"Arboretum, Anacostia River",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195892863,2021-02-23,0101000020E610000033F02699C03D53C01B3E83F3DA724340,38.897299,-76.964878,BENNING ROAD NE,Ward 7,"Arboretum, Anacostia River",CAPITOL HILL,Cars Only,0,,MPD Only,0
195889949,2021-02-11,0101000020E610000027485A5E934053C0DDD3287BA2744340,38.911113,-77.008637,1601 LINCOLN ROAD NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD and DCFEMS,0
195892902,2021-02-24,0101000020E6100000FBA1B951944053C04975C7DBA9744340,38.911157,-77.009345,1600 NORTH CAPITOL STREET NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD Only,0
195889988,2021-02-14,0101000020E61000000AFE3C4E883F53C05EA1C15BB0734340,38.904162,-76.992929,1000 FLORIDA AVENUE NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,MPD and DCFEMS,0
195886985,2021-02-05,0101000020E61000005D6DF6E9B93F53C0CB099BEB1E714340,38.883749,-76.995721,709 D STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195888541,2021-02-07,0101000020E610000036653481853F53C041B3D3DE69704340,38.872022,-76.989642,INTERSTATE 695 INTERSTATE BN,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,1,,MPD and DCFEMS,0
195894422,2021-02-23,0101000020E6100000B849C962D93F53C0392898658B704340,38.882536,-77.017728,INTERSTATE 395 INTERSTATE BN,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195895523,2021-02-25,0101000020E61000001A984039B23F53C05EB8EB5C79704340,38.871965,-76.989817,INTERSTATE 695 INTERSTATE BN,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195894424,2021-02-24,0101000020E61000007F2B6653753F53C0BFD1625731704340,38.876498,-76.991534,11TH STREET SE & M STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195891196,2021-02-17,0101000020E6100000678BB4F4993F53C0887BA89630704340,38.876475,-76.993769,M STREET SE & 9TH STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195891105,2021-02-13,0101000020E61000003EB0B447633F53C05C5C2E2931704340,38.875777,-76.989451,1201 M STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195891276,2021-02-19,0101000020E610000049122D816C3F53C0F0329DB841704340,38.88474,-77.012674,INTERSTATE 395 INTERSTATE BN,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195892881,2021-02-23,0101000020E6100000700AA2BE713F53C0E7F5DA6AC86F4340,38.873296,-76.991315,11TH STREET SE & O STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195893047,2021-02-22,0101000020E610000020C828D76A3F53C0663818B110704340,38.875502,-76.990894,I-695 AT M STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195891251,2021-02-18,0101000020E61000004D2DFC17AF4053C06EA2508E6C724340,38.893949,-77.010661,NEW JERSEY AVENUE NW & LOUISIANA AVENUE NW,Ward 6,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195891347,2021-02-15,0101000020E61000007540485D534053C06F767E52AB724340,38.896818,-77.004913,1 COLUMBUS CIRCLE NE,Ward 6,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195888542,2021-02-04,0101000020E61000009F275710144253C0DB2AF48893704340,38.879495,-77.032473,I395 SOUTH BOUND AT THE HOV SPLIT,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195888597,2021-02-08,0101000020E6100000990042ACE54053C0C2AEC01A97714340,38.882536,-77.017728,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195893036,2021-02-22,0101000020E61000004B6C2921094153C00A548E53D3734340,38.904879,-77.01618,4TH STREET NW & NEW YORK AVENUE NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195888850,2021-02-09,0101000020E6100000D983264FEB3D53C0F9241B5258704340,38.863976,-76.995102,INTERSTATE 295 INTERSTATE BN,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,1,,MPD Only,0
195890061,2021-02-13,0101000020E61000004CC64119093E53C07CE5179FF96E4340,38.86836,-76.968726,1732 27TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Car/Pedestrian,0,,MPD and DCFEMS,0
195893022,2021-02-21,0101000020E610000098CB81FD203E53C078F60DA8CF6F4340,38.873839,-76.972155,2327 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
