objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,total_injuries,total_vehicles,total_bicyclists,total_pedestrians,crash_on_arterial,crash_on_interstate,crash_category,national_park
192956266,2021-01-19,0101000020E61000003762EF87314053C0A09CE11A2C6C4340,38.845089,-77.00286,206 MALCOLM X AVENUE SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956291,2021-01-19,0101000020E6100000A6D52E4D764053C0B66DC6BA2D6C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,1,2.0,0.0,0.0,0,1,MPD and DCFEMS,0
192956313,2021-01-24,0101000020E610000003611EC0754053C0A770AB8A726C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,0,1,MPD Only,0
192955424,2021-01-13,0101000020E61000001A1C5CE8354053C02F89CCC10C6E4340,38.857343,-77.005018,2860 SOUTH CAPITOL STREET SE,Ward 8,Joint Base Anacostia-Bolling,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,2.0,0.0,0.0,0,1,MPD Only,0
192712911,2021-01-16,0101000020E610000048168BF0BF3F53C08726C090A2694340,38.825266,-76.996088,SOUTHERN AVENUE SE & OWENS ROAD SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955485,2021-01-28,0101000020E6100000B47705C78A3F53C08E4676ACF5694340,38.827449,-76.99528,800 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955538,2021-01-22,0101000020E61000008550A1F1014053C00857AF3A3D694340,38.822522,-77.000182,400 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956962,2021-01-05,0101000020E6100000A1DA9C1B014053C0A95C228A3E694340,38.822522,-77.000182,400 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,3,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956814,2021-01-15,0101000020E61000001151FED3164053C0E4BF873D22694340,38.821059,-77.001606,4675 SOUTH CAPITOL STREET SW,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956842,2021-01-15,0101000020E6100000E6473C8C1A4053C05A7B0E2C28694340,38.821924,-77.00077,4700 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712128,2021-01-05,0101000020E61000002BE124AD0D4053C01519F1262C694340,38.821924,-77.00077,4700 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712933,2021-01-18,0101000020E61000002BE124AD0D4053C01519F1262C694340,38.821924,-77.00077,4700 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,1,0,MPD and DCFEMS,0
192713087,2021-01-30,0101000020E6100000CE06203DE13F53C02C98155470694340,38.824894,-76.997188,630 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712991,2021-01-03,0101000020E6100000C3640D8FBC4053C0DAE595A24E694340,38.820417,-77.010709,4700 MARTIN LUTHER KING JR AVENUE SW,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955551,2021-01-22,0101000020E6100000B2B4ED76604053C0C6596D903B6A4340,38.829969,-77.005885,4110 1ST STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955993,2021-01-25,0101000020E6100000EB90E3680A4153C0B02F1B232E694340,38.86499,-76.995003,850 HOWARD ROAD SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only,0
192956282,2021-01-19,0101000020E6100000D5E33340214153C02886D4BDDB684340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,1,MPD Only,0
192712899,2021-01-18,0101000020E610000041E2016DEE3E53C0BF0FAEF1386D4340,38.852567,-76.982544,3035 STANTON ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,1,MPD Only,0
192712864,2021-01-22,0101000020E610000060401AA60B3F53C067CF36BCB96C4340,38.851547,-76.983488,1400 BRUCE PLACE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,0,0,MPD Only,0
192955493,2021-01-23,0101000020E6100000B56A58C14D3E53C080FD81B6F16C4340,38.850612,-76.974198,2201 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955693,2021-01-16,0101000020E6100000639EC9B36E3E53C0A2F12E16E16C4340,38.850497,-76.975178,2031 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956307,2021-01-25,0101000020E6100000DDD9CA819D3E53C0CBC66E4B686B4340,38.839113,-76.978361,1400 SOUTHERN AVENUE SOUTHEAST,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192956086,2021-01-20,0101000020E6100000211E8D39843E53C02F6D31B08F6B4340,38.840315,-76.976818,1400 BLOCK OF SOUTHERN AVE,Ward 8,"Douglas, Shipley Terrace",,0,2.0,0.0,0.0,1,0,MPD Only,0
192712110,2021-01-01,0101000020E610000043D153495A3F53C0548E4535B76B4340,38.841528,-76.989854,1203 CONGRESS STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS,0
192712768,2021-01-09,0101000020E6100000421ECA92903F53C0CE22877C196B4340,38.836708,-76.993197,VALLEY AVENUE SE & WHEELER ROAD SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS,0
192955575,2021-01-22,0101000020E61000003B2E30ADC83E53C03B3C179ACC6C4340,38.849935,-76.980709,3154 STANTON ROAD SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS,0
192955519,2021-01-28,0101000020E61000007462BCA4074053C06FC83A95676A4340,38.831423,-77.000213,403 CONDON TERRACE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only,0
192955561,2021-01-21,0101000020E6100000B84AF6E6F73F53C075726A56B56A4340,38.833378,-76.999094,423 VALLEY AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS,0
192712990,2021-01-04,0101000020E6100000A1E943C6014053C0C68513E85C6A4340,38.831101,-76.999575,500 ATLANTIC STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712135,2021-01-06,0101000020E610000050C8C2E68C3F53C09C6B1CF13F6A4340,38.829831,-76.993102,811 H R DRIVE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,1.0,0,0,MPD and DCFEMS,0
192713410,2021-01-31,0101000020E61000003E59702D943F53C02FA405674A6A4340,38.830388,-76.993417,H R DRIVE SE & BARNABY STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,5.0,0.0,0.0,0,0,MPD and DCFEMS,0
192956696,2021-01-11,0101000020E6100000531460D7223F53C04BAD79442E6C4340,38.845285,-76.986436,1400 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712500,2021-01-07,0101000020E6100000968CBE62303F53C08F2514CD826A4340,38.832109,-76.987326,WHEELER ROAD SE & SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192713061,2021-01-30,0101000020E6100000F2892C1E2F3F53C0F41248C9846A4340,38.832464,-76.986871,1008 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956694,2021-01-10,0101000020E6100000968CBE62303F53C08F2514CD826A4340,38.827449,-76.99528,800 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,4,3.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712503,2021-01-07,0101000020E61000002D57175E423F53C08BE8ABF81E6C4340,38.844993,-76.98791,1290 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192712671,2021-01-13,0101000020E61000000505FC92653F53C0F62721C7126C4340,38.843981,-76.990259,1205 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only,0
192955602,2021-01-23,0101000020E6100000BE856CF93D3F53C001C2817B206C4340,38.845383,-76.987601,1300 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192712134,2021-01-06,0101000020E6100000C42AE43E723A53C0B97A8E10E3714340,38.889643,-76.913522,EAST CAPITAL ST SE,,,,0,2.0,0.0,0.0,1,0,MPD and DCFEMS,0
192956687,2021-01-11,0101000020E6100000FD29BB941C7F52C019A37F835A5E4440,38.909638,-77.006973,64 NEW YORK AVENUE NORTHEAST,,,,0,0.0,0.0,0.0,0,0,MPD Only,0
870148954,2021-01-22,0101000020E6100000F9484A7A184053C0F1D93A38D86B4340,38.8425360000,-77.0014940000,"3300 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC",Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,,,,1,0,DCFEMS Only,0
855670995,2021-01-01,0101000020E61000000D8E9257E73E53C0B62DCA6C906F4340,38.8715950000,-76.9828700000,"ANACOSTIA FWY SB, WASHINGTON, DC",Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,,,,0,1,DCFEMS Only,0
860503033,2021-01-08,0101000020E6100000D80DDB16653E53C005871744A46C4340,38.8487630000,-76.9749200000,"2017 SAVANNAH TER SE, WASHINGTON, DC",Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,,,,0,0,DCFEMS Only,0
869793217,2021-01-22,0101000020E61000000C5872158B3E53C04C35B396026C4340,38.8438290000,-76.9772390000,"2012 MISSISSIPPI AVE SE, WASHINGTON, DC",Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,,,,0,0,DCFEMS Only,0
874321041,2021-01-28,0101000020E6100000B3614D65513E53C05589B2B7946F4340,38.8717260000,-76.9737180000,"2233 MINNESOTA AVE SE, WASHINGTON, DC",Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,,,,1,0,DCFEMS Only,0
866238635,2021-01-16,0101000020E610000039F24064914153C08733BF9A03784340,38.9376100000,-77.0244990000,"QUINCY ST NW & GEORGIA AVE NW, WASHINGTON, DC",Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,,,,1,0,DCFEMS Only,0
857726371,2021-01-04,0101000020E61000000A2DEBFEB13E53C0A9C0C93670774340,38.9331120000,-76.9796140000,"18TH ST NE & MONROE ST NE, WASHINGTON, DC",Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,,,,1,0,DCFEMS Only,0
876521655,2021-01-31,0101000020E6100000F41ABB44F53F53C02D0ABB287A6E4340,38.8631030000,-76.9993450000,"I295 SB, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,,,,0,1,DCFEMS Only,0
862482300,2021-01-11,0101000020E6100000A228D027F23F53C0FF21FDF6756E4340,38.8629750000,-76.9991550000,"I295 NB, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,0,,,,0,1,DCFEMS Only,0
864726055,2021-01-14,0101000020E6100000272F3201BF4153C00BB77C24257B4340,38.9620710000,-77.0272830000,"5929 GEORGIA AVE NW, WASHINGTON, DC",Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,0,,,,1,0,DCFEMS Only,0
873388493,2021-01-27,0101000020E6100000C3BAF1EEC84153C0FAEDEBC0397B4340,38.9627000000,-77.0278890000,"GEORGIA AVE NW & PEABODY ST NW, WASHINGTON, DC",Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,0,,,,1,0,DCFEMS Only,0
862456072,2021-01-11,0101000020E610000077137CD3F43E53C071917BBABA6D4340,38.8572610000,-76.9836930000,"2300 ELVANS RD SE, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,1,,,,0,0,DCFEMS Only,0
870043342,2021-01-22,0101000020E61000009013268C664053C0984C158C4A7A4340,38.9554000000,-77.0062590000,"1ST ST NE & RIGGS RD NE, WASHINGTON, DC",Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,0,,,,1,0,DCFEMS Only,0
857936521,2021-01-04,0101000020E6100000A565A4DE534253C0F279C5538F7C4340,38.9731240000,-77.0363690000,"16TH ST NW & MAIN DR NW, WASHINGTON, DC",Ward 4,Walter Reed,ROCK CREEK EAST,0,,,,1,0,DCFEMS Only,0
875395746,2021-01-30,0101000020E6100000077DE9EDCF4053C0E97FB9162D744340,38.9076260000,-77.0126910000,"101 N ST NW, WASHINGTON, DC",Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,0,,,,0,0,DCFEMS Only,0
856226288,2021-01-01,0101000020E610000006465ED6C43E53C08BFD65F7E4714340,38.8898000000,-76.9807640000,"17TH ST NE & EAST CAPITOL ST, WASHINGTON, DC",Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,0,,,,1,0,DCFEMS Only,0
863701704,2021-01-13,0101000020E6100000EDD632198E4153C0BD6F7CED99774340,38.9343850000,-77.0242980000,"3600 GEORGIA AVE NW, WASHINGTON, DC",Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,,,,1,0,DCFEMS Only,0
874305063,2021-01-28,0101000020E6100000E97E4E417E3E53C05DA3E5400F734340,38.8989030000,-76.9764560000,"19TH ST NE & BENNING RD NE, WASHINGTON, DC",Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,,,,1,0,DCFEMS Only,0
866515882,2021-01-17,0101000020E6100000EA793716143E53C0C4279D48306D4340,38.8530360000,-76.9699760000,"ALABAMA AVE SE & IRVING ST SE, WASHINGTON, DC",Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,,,,1,0,DCFEMS Only,0
876519787,2021-01-31,0101000020E61000009C6A2DCC423E53C09546CCECF36C4340,38.8511940000,-76.9728270000,"ALABAMA AVE SE & SUITLAND PKWY SE, WASHINGTON, DC",Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,,,,1,1,DCFEMS Only,0
859852796,2021-01-07,0101000020E6100000E54691B5864253C07FA31D37FC724340,38.8983220000,-77.0394720000,"17TH ST NW & G ST NW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,0
856572469,2021-01-02,0101000020E6100000232C2AE2744053C09198A0866F754340,38.9174660000,-77.0071340000,"RHODE ISLAND AVE NE & LINCOLN RD NE, WASHINGTON, DC",Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,0,,,,1,0,DCFEMS Only,0
871713727,2021-01-24,0101000020E610000012143FC6DC3E53C064778192026F4340,38.8672660000,-76.9822250000,"16TH ST SE & T ST SE, WASHINGTON, DC",Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,,,,0,0,DCFEMS Only,0
855992350,2021-01-01,0101000020E610000046EC1340313F53C07250C24CDB6D4340,38.8582550000,-76.9873810000,"1449 HOWARD RD SE, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,1,,,,0,0,DCFEMS Only,0
858770235,2021-01-05,0101000020E6100000AF963B33C13F53C00C59DDEA39734340,38.9002050000,-76.9961670000,"H ST NE & 7TH ST NE, WASHINGTON, DC",Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,,,,1,0,DCFEMS Only,0
860181777,2021-01-07,0101000020E6100000C03FA54A944053C074999A046F744340,38.9096380000,-77.0090510000,"NORTH CAPITOL ST & P ST NE, WASHINGTON, DC",Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,0,,,,1,0,DCFEMS Only,0
871184108,2021-01-24,0101000020E610000002F04FA9123F53C02043C70E2A714340,38.8840960000,-76.9855140000,"400 KENTUCKY AVE SE, WASHINGTON, DC",Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,0,,,,0,0,DCFEMS Only,0
861649381,2021-01-09,0101000020E6100000B24B546F0D3C53C04E98309A95714340,38.8873780000,-76.9383200000,"4453 B ST SE, STE 4, WASHINGTON, DC",Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,1,,,,0,0,DCFEMS Only,0
862765692,2021-01-11,0101000020E6100000ACC8E880243C53C0CCEEC9C3426F4340,38.8692250000,-76.9397280000,"SOUTHERN AVE SE & MASSACHUSETTS AVE SE, WASHINGTON, DC",Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,,,,1,0,DCFEMS Only,0
875253585,2021-01-30,0101000020E6100000DF8AC404353C53C015C95702296F4340,38.8684390000,-76.9407360000,"4261 SOUTHERN AVE SE, WASHINGTON, DC",Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,,,,1,0,DCFEMS Only,0
862338769,2021-01-11,0101000020E61000002BF9D85DA03B53C0A3EA573A1F744340,38.9072030000,-76.9316630000,"49TH ST NE & NASH ST NE, WASHINGTON, DC",Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,1,,,,0,0,DCFEMS Only,0
871118666,2021-01-23,0101000020E6100000F8C1F9D4B13F53C054AA44D95B6E4340,38.8621780000,-76.9952290000,"1101 HOWARD RD SE, WASHINGTON, DC",Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,0,,,,0,0,DCFEMS Only,0
865236847,2021-01-15,0101000020E61000005D5320B3B34153C0A6B5696CAF734340,38.9037910000,-77.0265930000,"MASSACHUSETTS AVE NW & L ST NW, WASHINGTON, DC",Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,0
876355107,2021-01-31,0101000020E6100000780DFAD2DB4153C0A4703D0AD7734340,38.9050000000,-77.0290420000,"1221 MASSACHUSETTS AVE NW, WASHINGTON, DC",Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NEAR NORTHWEST,0,,,,1,0,DCFEMS Only,0
866426795,2021-01-17,0101000020E6100000670DDE57E54153C059A31EA2D1734340,38.9048350000,-77.0296230000,"13TH ST NW & MASSACHUSETTS AVE NW, WASHINGTON, DC",Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,0
868361607,2021-01-19,0101000020E610000021CEC3094C3F53C054C6BFCFB8744340,38.9118900000,-76.9890160000,"1000 MOUNT OLIVET RD NE, WASHINGTON, DC",Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,,,,1,0,DCFEMS Only,0
866212557,2021-01-16,0101000020E61000007EE5417A8A4153C08997A77345774340,38.9318070000,-77.0240770000,"708 MORTON ST NW, WASHINGTON, DC",Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,,,,1,0,DCFEMS Only,0
863258145,2021-01-12,0101000020E610000067D47C957C4153C052D2C3D0EA764340,38.9290410000,-77.0232290000,"GEORGIA AVE NW & IRVING ST NW, WASHINGTON, DC",Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,,,,1,0,DCFEMS Only,0
861915042,2021-01-10,0101000020E6100000AAEE91CD554253C09F02603C83764340,38.9258800000,-77.0364870000,"16TH ST NW & HARVARD ST NW, WASHINGTON, DC",Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,,,,1,0,DCFEMS Only,0
865651738,2021-01-15,0101000020E61000004BE658DE554253C0CB660E492D764340,38.9232570000,-77.0364910000,"2600- 16TH ST NW, WASHINGTON, DC",Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,,,,1,0,DCFEMS Only,0
860664837,2021-01-08,0101000020E6100000BF9B6ED9214153C08333F8FBC5764340,38.9279170000,-77.0176910000,"PARK PL NW & MICHIGAN AVE NW, WASHINGTON, DC",Ward 1,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,0,,,,1,0,DCFEMS Only,0
865401063,2021-01-15,0101000020E6100000C504357C0B4253C0AB3FC23060754340,38.9169980000,-77.0319510000,"U ST NW & 14TH ST NW, WASHINGTON, DC",Ward 1,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,0,,,,1,0,DCFEMS Only,0
866203839,2021-01-16,0101000020E61000003A02B859BC4253C08176871403764340,38.9219690000,-77.0427460000,"2452 18TH ST NW, WASHINGTON, DC",Ward 1,"Kalorama Heights, Adams Morgan, Lanier Heights",MID-CITY,0,,,,1,0,DCFEMS Only,0
857935514,2021-01-04,0101000020E6100000C2887D02284253C02827DA5548714340,38.8850200000,-77.0336920000,"RAOUL WALLENBERG PL SW & MAINE AVE SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,1
859358777,2021-01-06,0101000020E6100000466117450F4353C0DCD9571EA4714340,38.8878210000,-77.0478070000,"10 DANIEL C FRENCH DR SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,0,0,DCFEMS Only,1
864096169,2021-01-13,0101000020E6100000EA043411364353C0CAE2FE23D3714340,38.8892560000,-77.0501750000,"2 LINCOLN MEMORIAL CIR SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,0,0,DCFEMS Only,1
869419748,2021-01-21,0101000020E6100000931B45D61A4353C08318E8DA17724340,38.8913530000,-77.0485130000,"126 HENRY BACON DR NW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,1
864039801,2021-01-13,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,,,,0,1,DCFEMS Only,0
865038498,2021-01-15,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,,,,0,1,DCFEMS Only,0
873537289,2021-01-27,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,,,,0,1,DCFEMS Only,0
875002299,2021-01-29,0101000020E61000006B4606B98B4253C0425DA45016704340,38.8756810000,-77.0397780000,"14TH ST SW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,,,,0,1,DCFEMS Only,0
857719182,2021-01-04,0101000020E6100000C972124A5F4353C0B9DE365321724340,38.8916420000,-77.0526910000,"OHIO DR NW & I66, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,0,1,DCFEMS Only,1
862344526,2021-01-11,0101000020E6100000969350FA424353C0F9A067B3EA714340,38.8899750000,-77.0509630000,"ROCK CREEK AND POTOMAC PKWY NW & LINCOLN MEMORIAL CIR NW, WASHINGTON, DC",Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,0,,,,1,0,DCFEMS Only,1
871489740,2021-01-24,0101000020E610000018096D39974353C0274A42226D734340,38.9017680000,-77.0561050000,"27TH ST NW & I66, WASHINGTON, DC",Ward 2,"West End, Foggy Bottom, GWU",NEAR NORTHWEST,0,,,,0,1,DCFEMS Only,0
873561041,2021-01-27,0101000020E610000086562767284353C0032670EB6E744340,38.9096350000,-77.0493410000,"23RD ST NW & P ST NW, WASHINGTON, DC",Ward 2,"Dupont Circle, Connecticut Avenue/K Street",NEAR NORTHWEST,0,,,,1,0,DCFEMS Only,0
