walkscore,bikescore,transitscore,near_schools,es,ms,hs,public_school,charter_school,anc_id,nbh_cluster,nbh_cluster_names,smd_id,ward_name,census_tract,comp_plan_area,objectid,crimeid,reportdate,fromdate,todate,address,latitude,longitude,bicycle_injuries,vehicle_injuries,pedestrian_injuries,total_injuries,total_major_injuries,total_minor_injuries,bicycle_fatalities,pedestrian_fatalities,vehicle_fatalities,drivers_impaired,drivers_speeding,total_vehicles,total_bicyclists,total_pedestrians,drivers_over_65,drivers_under_25,peds_over_65,peds_under_12,bikers_over_65,bikers_under_18,oos_vehicles,num_cars,num_suvs_or_trucks,driver_tickets,bicycle_tickets,ped_tickets,persontype_array,invehicletype_array,licenseplatestate_array,intapproachdirection,locationerror,lastupdatedate,blockkey,subblockkey,geography,pp_agency_incident_id,pp_total_injuries,pp_total_minor_injuries,pp_total_major_injuries,pp_call_time_rank,distance_to_nearest_block,aadt,totaltravellanes,totalcrosssectionwidth,totalparkinglanes,doubleyellow_line,summarydirection,num_sides_w_sidewalks,sidewalk_width,speed_limit,dcfunctionalclass,nhstype,routename,block_objectid,dcfunctionalclass_desc,distance_to_nearest_intersection,intersectionid,intersection_type,int_road_types,int_road_block_ids,street_names
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195746771,28258613,2019-12-17 10:04:32+00:00,2019-12-17,1970-01-01,2500 FIRTH STERLING,38.863178,-76.99967,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', ' None']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000B5EDC0DBF93F53C05941CA90786E4340,,,,,1,0.00012547,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195747806,27996118,2019-03-31 03:56:22+00:00,2019-03-30,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.86285,-77.000028,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E610000019F0D107014053C0E2A3884C746E4340,,,,,1,3.985e-05,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195762403,27708694,2018-06-16 18:12:33+00:00,2018-06-16,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863236,-76.99784,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Large/heavy Truck', 'Passenger Car/automobile']","['DC', 'VA']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195783580,28383708,2020-04-20 18:32:41+00:00,2020-04-20,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195787044,28395952,2020-05-03 05:11:36+00:00,2020-05-02,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862913,-77.000309,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000517CCCA0044053C06544292F726E4340,,,,,1,0.00070905,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.11958699,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195790008,28053693,2019-05-27 13:28:38+00:00,2019-05-27,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863976,-76.995102,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195790862,28411737,2020-05-18 19:04:05+00:00,2020-05-18,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Passenger', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'NC', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195792483,28408773,2020-05-15 20:24:14+00:00,2020-05-15,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,"['Driver', 'Driver', 'Driver']","['Passenger Car/automobile', 'Cargo Van', 'Suv (sport Utility Vehicle)']","['VA', 'MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195793642,28417809,2020-05-24 23:08:37+00:00,2020-05-24,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862989,-76.999568,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Van'],['VA'],Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000B70C4068F93F53C05A673ECD786E4340,,,,,1,0.00068479,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195799956,27297971,2017-05-03 22:44:07+00:00,2017-05-03,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862946,-76.999962,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD', 'PA']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000C4DC1E69FF3F53C0580BAA46756E4340,,,,,1,0.00012157,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195800051,28437706,2020-06-13 14:48:39+00:00,2020-06-13,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863236,-76.99784,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,"['Passenger', 'Driver', 'Driver', 'Passenger']","['Passenger Van', 'Suv (sport Utility Vehicle)', 'Passenger Van', 'Passenger Van']","['MD', 'MD', 'MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195807197,28456820,2020-07-02 23:44:22+00:00,2020-07-02,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Large/heavy Truck', 'Passenger Car/automobile']","['VA', 'DC']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195812908,28472964,2020-07-19 05:40:41+00:00,2020-07-19,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863976,-76.995102,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195817212,26968002,2016-06-10 00:49:55+00:00,2016-06-09,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863044,-76.999752,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000D20E91BCFB3F53C033A8078F776E4340,,,,,1,0.00052546,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195817317,26968536,2016-06-10 09:56:18+00:00,2016-06-10,1970-01-01,295 SOUTH BOUND,38.8628,-77.000176,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Suv (sport Utility Vehicle)']","['MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000CE2B147C034053C08F14D0D8726E4340,,,,,1,0.00021855,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,6.57957674,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195825854,27909946,2019-01-03 23:47:59+00:00,2019-01-03,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.867321,-76.990504,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Passenger', 'Passenger', 'Driver', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['FL', 'FL', 'MD', 'FL', 'FL']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195826832,27697120,2018-06-05 05:22:26+00:00,2018-06-03,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863236,-76.99784,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Other Small/light Truck', 'Other Small/light Truck']","['DC', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195827506,28516584,2020-08-31 08:26:01+00:00,2020-08-31,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Driver'],['Motor Cycle'],[' None'],East,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195832215,27229585,2017-02-25 11:01:40+00:00,2017-02-25,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862832,-77.000227,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Passenger', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E610000010FD93FF034053C04FFD088C726E4340,,,,,1,0.00020715,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,3.674949,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195832264,28515823,2020-08-30 21:26:33+00:00,2020-08-07,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Large/heavy Truck', 'Large/heavy Truck']","['VA', 'MD']",East,,2020-09-04 14:38:16+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195840614,27755935,2018-08-03 02:53:59+00:00,2018-08-02,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863976,-76.995102,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Bus']","['IL', ' None']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E61000008CBD9DE2F93F53C08FAF298D786E4340,,,,,1,0.00030765,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195843025,28549983,2020-10-04 02:25:36+00:00,2020-10-03,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Suv (sport Utility Vehicle)', 'Passenger Car/automobile']","[' None', ' None']",East,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195853815,27515882,2017-12-06 23:23:29+00:00,2017-12-06,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'MD']",Northeast,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195857548,28589900,2020-11-12 22:52:31+00:00,2020-11-12,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.863082,-76.999625,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Van', 'Passenger Van']","['VA', 'MD', 'MD']",East,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E61000000DDBF9A9F93F53C0BE123DAB786E4340,,,,,1,0.00053795,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,,,,,,
17.00,52.00,71.00,['Cedar Tree Academy PCS'],1.0,0.0,0.0,0.0,1.0,8C,Cluster 37,"Sheridan, Barry Farm, Buena Vista",8C01,Ward 8,007401,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,195865684,28609694,2020-12-02 15:41:01+00:00,2020-12-01,1970-01-01,INTERSTATE 295 INTERSTATE BN,38.862852,-77.000281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'MD', 'MD']",East,,1970-01-01 00:00:00+00:00,af2d5762a35379969510ca9199d3b38f,15f2ed3e8ef1740788169f859642af3e,0101000020E6100000214F81A3044053C07F02932D726E4340,,,,,1,0.00035452,104042.0,3,54,0,,IB,0,,50.0,11.0,NHS Interstate,INTERSTATE 295 I BN,137085,Interstate,0.059776,-356,RAMP,['Interstate'],['137085'],['INTERSTATE 295 INTERSTATE BN']
